endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-05 22:18,Tycho,Brother,102681,5cUkco6icgeyLItE0Nr21k,0.237,0.584,2,-17.439,0,0.123,0.983,0.606,0.379,0.288,91.82,102800,4
2020-06-05 22:23,Tycho,A Circular Reeducation,326174,6EOW01UjswOCdh9jtilMp3,0.675,0.48,0,-11.284,1,0.0281,0.578,0.893,0.089,0.336,119.988,326173,4
2020-06-05 22:29,Tycho,Past Is Prologue,349936,1fEO7Eq0wHpFdGaZV4NitC,0.577,0.526,9,-9.957,0,0.0312,0.782,0.879,0.337,0.13,160.024,350187,4
2020-06-05 22:33,Tycho,Cloud Generator,261198,4bXERByegZZubIis3htEcQ,0.868,0.343,9,-11.317,0,0.0698,0.773,0.897,0.36,0.454,120.009,261293,4
2020-06-05 22:39,Tycho,The Disconnect,371449,0nYyav3G7b2y7RCmC7jo1r,0.678,0.569,9,-11.647,0,0.0347,0.271,0.941,0.172,0.27,120.012,371533,4
2020-06-05 22:41,Tycho,Phoenix,85935,5kndUEvbnitrCBpuZCN8cl,0.27,0.0703,2,-25.854,0,0.0399,0.971,0.705,0.1,0.18,72.764,86067,3
2020-06-05 22:46,Tycho,Awake,283442,2qC1sUo8xxRRqYsaYEdDuZ,0.552,0.878,1,-5.767,1,0.0353,0.0585,0.892,0.0746,0.598,176.057,283636,4
2020-06-05 22:51,Tycho,Montana,325931,1JR1tkmUrBb1xYA7PlnZLn,0.541,0.936,6,-5.467,0,0.0435,0.0384,0.958,0.217,0.518,134.983,326108,4
2020-06-05 22:56,Tycho,Dye,316949,7n2TOW1CPU12MKS8j8zEfi,0.547,0.758,9,-8.169,1,0.0308,0.341,0.931,0.235,0.308,156.035,317155,4
2020-06-05 23:02,Tycho,See,318449,5ntMi72LCYmpGFiEbsrE48,0.658,0.816,0,-6.595,1,0.035,0.0173,0.892,0.144,0.572,126.991,318490,4
2020-06-05 23:06,Tycho,Apogee,260189,3RpWjYMS78Q2v2OmPO7A1x,0.479,0.792,10,-6.605,0,0.04,0.0498,0.825,0.345,0.586,176.003,260446,4
2020-06-05 23:10,Tycho,Spectre,226930,1vdN00jfVssgwJBMwmSAoT,0.651,0.72,5,-7.278,0,0.0396,0.497,0.903,0.114,0.39,128.017,226912,4
2020-06-05 23:13,Tycho,Plains,197182,36aMbIY8d92lK7P92LJlbZ,0.384,0.333,5,-13.304,0,0.0314,0.837,0.767,0.647,0.0397,139.826,197184,4
2020-06-05 23:18,Tycho,A Walk,316920,6koWevx9MqN6efQ6qreIbm,0.659,0.716,9,-7.816,1,0.0317,0.329,0.909,0.127,0.382,139.952,316919,4
2020-06-05 23:24,Tycho,Daydream,334440,1zTmKEtaxIqi2ByGBLmI3s,0.644,0.824,8,-8.109,1,0.0364,0.0769,0.979,0.0699,0.311,140.02,334459,4
2020-06-05 23:30,Tycho,Coastal Brake,333935,0dE9ro91KUtV5Xi7bDPy6b,0.598,0.813,9,-9.583,1,0.0428,0.175,0.979,0.108,0.381,120.008,334129,4
2020-06-05 23:34,Tycho,Ascension,264189,1UYXdZZMnCrlUqDRuIs9OE,0.384,0.536,3,-10.982,0,0.0446,0.444,0.86,0.0964,0.139,85.002,264299,4
