endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-03 00:00,Shabazz Palaces,An echo from the hosts that profess infinitum,1530,7plNHuU4OG9u1Z2HtvEBNC,0.658,0.364,7,-14.321,1,0.117,0.616,0.034,0.143,0.305,113.255,194573,4
2020-06-03 00:00,Trent Reznor and Atticus Ross,In the Hall of the Mountain King,2460,0GO1QWs0YvDmmoTHUqitvf,0.232,0.14,10,-14.009,0,0.0342,0.744,0.906,0.26,0.0672,135.76,141348,4
2020-06-03 00:00,INXS,Devil Inside,1010,3m4OWJ3Ovl0pXwT79bw94N,0.501,0.784,0,-5.254,1,0.0699,0.0028,0.536,0.12,0.61,75.5,314608,4
2020-06-03 00:01,Shabazz Palaces,An echo from the hosts that profess infinitum,64370,7plNHuU4OG9u1Z2HtvEBNC,0.658,0.364,7,-14.321,1,0.117,0.616,0.034,0.143,0.305,113.255,194573,4
2020-06-03 00:01,INXS,Devil Inside,740,3m4OWJ3Ovl0pXwT79bw94N,0.501,0.784,0,-5.254,1,0.0699,0.0028,0.536,0.12,0.61,75.5,314608,4
2020-06-03 00:03,Nine Inch Nails,Piggy,166800,2VXloiQwjYDVS4K7n8JIPU,0.722,0.435,9,-14.354,1,0.0525,0.00895,0.397,0.142,0.629,131.87,264533,4
2020-06-03 00:04,Nirvana,Territorial Pissings,11220,2jmVGWe4MYY1zAAzpFHHcC,0.285,0.979,2,-4.428,1,0.175,0.000144,0,0.334,0.108,182.7,142947,4
2020-06-03 00:06,Jean Grae,Everything's Still Fine,132368,5VgPSjy35i5YJdQqS0Tnqs,0.481,0.536,1,-12.332,1,0.0707,0.475,0.00202,0.192,0.122,92.806,132368,4
2020-06-03 00:06,Jónsi,Grow Till Tall,8961,09FVgY6JRAAc15gdE8f5du,0.0618,0.404,2,-8.721,1,0.0351,0.434,0.00184,0.604,0.115,64.027,320773,4
2020-06-03 00:11,Richard Gere,Razzle Dazzle,225493,7I1YWLvttmgQK2xsOeNjbz,0.508,0.28,2,-12.024,1,0.0579,0.605,0,0.0915,0.609,122.085,225493,4
2020-06-03 00:13,Ashit Desai,Shri Vishnu Stuti,44950,0P8FGUyUCwkduWjJg3yGu2,0.398,0.339,10,-7.038,1,0.0366,0.822,0,0.174,0.15,89.946,82667,4
2020-06-03 00:13,Little Simz,Pressure,3780,7s4KJfudoi8wE84JgBwxdN,0.783,0.619,4,-7.989,0,0.332,0.565,8.25e-05,0.128,0.527,139.964,207682,4
2020-06-03 00:13,Nick Cave & The Bad Seeds,Red Right Hand - 2011 Remastered Version,128636,0qHeP8zt2WWef7EWCs1ECj,0.735,0.403,4,-11.599,0,0.037,0.139,0.473,0.107,0.453,115.658,370573,4
2020-06-03 00:14,The Who,Cousin Kevin,48850,0sLfxEt1uo2Q0qCNC3CwRp,0.559,0.635,1,-10.103,1,0.0606,0.208,0,0.178,0.214,112.934,246608,4
2020-06-03 00:16,Thom Yorke,Suspirium,1400,4Y1igB1GDncJvt7ezbV3cW,0.457,0.223,1,-15.432,0,0.0317,0.988,0.918,0.135,0.438,150.998,201768,3
2020-06-03 00:16,Jóhann Jóhannsson,Forging the Beast,36750,56ZH56Epw9peEHJvE1rFxu,0.425,0.645,0,-7.915,1,0.0384,0.00324,0.834,0.26,0.0381,159.982,106480,4
