endTime,artistName,trackName,msPlayed,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2020-06-15 07:01,Albert Posis,Everlasting,229506,2kb3LGpIdib7c2npWf4Kp3,0.698,0.383,3,-9.548,1,0.0478,0.185,0,0.0659,0.62,85.036,229506,4
2020-06-15 07:06,Yuna,Teenage Heartbreak,256293,1dQ6fXJvfnqMWeZBXHquGI,0.671,0.38,7,-8.906,1,0.0441,0.226,5.03e-05,0.107,0.228,119.936,256987,4
2020-06-15 07:08,Tate McRae,that way,175026,7l97ElWmIdVHWUaOeeU5ZC,0.453,0.383,0,-11.015,1,0.163,0.728,0,0.387,0.333,105.029,175027,4
2020-06-15 07:12,King Princess,1950,213353,0CZ8lquoTX2Dkg7Ak2inwA,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,225133,4
2020-06-15 07:15,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 07:18,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 07:21,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 07:24,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 07:27,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 07:30,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 07:33,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 07:36,Teddy Adhitya,Just You,872,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 09:48,Teddy Adhitya,Just You,182003,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 09:51,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 09:54,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 09:57,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-15 10:00,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-16 02:57,Teddy Adhitya,Just You,193515,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-16 03:09,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-16 03:12,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
2020-06-16 03:15,Teddy Adhitya,Just You,182633,6L68DyIsn6SqEN9rStOXb9,0.359,0.187,11,-11.919,0,0.0342,0.949,0.000417,0.11,0.275,79.829,182634,4
